BusinessName,Rating,NumberOfReviews,Category,Address,Phone,Close,Website,GoogleReviewsLink,Industry,Location
Atlanta Metro Roofing,5.0,(134),Roofing contractor,N/A,·(770) 220-7263,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Atlanta+Metro+Roofing/data=!4m7!3m6!1s0x88f57455994bfb47:0x16fb49099840c436!8m2!3d34.0676928!4d-84.3151027!16s%2Fg%2F1hc3y0pv3!19sChIJR_tLmVV09YgRNsRAmAlJ-xY?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Emergency Roofing Solutions,4.8,(197),Roofing contractor,·2440 Old Milton Pkwy # 300,·(404) 474-4222,Open 24 hours,N/A,https://www.google.com/maps/place/Emergency+Roofing+Solutions/data=!4m7!3m6!1s0x88f5a7eee912a917:0x6b887b58b5c7b1a8!8m2!3d34.0709775!4d-84.2886684!16s%2Fg%2F11q1d0m37g!19sChIJF6kS6e6n9YgRqLHHtVh7iGs?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Bird's Eye Roofing Company,4.9,(286),Roofing contractor,·44 Milton Ave Suite #100,·(770) 744-3358,Open⋅ Closes 5:30 PM,N/A,https://www.google.com/maps/place/Bird%27s+Eye+Roofing+Company/data=!4m7!3m6!1s0x88f57547dd59409b:0x500d76a8ccec171c!8m2!3d34.0754416!4d-84.2959691!16s%2Fg%2F11g6vgbqmg!19sChIJm0BZ3Ud19YgRHBfszKh2DVA?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Guaranteed Roof,4.7,(74),Roofing contractor,N/A,·(470) 470-9655,Open 24 hours,N/A,https://www.google.com/maps/place/Guaranteed+Roof/data=!4m7!3m6!1s0x88f59d72c985a117:0xfde39a61458a47dc!8m2!3d34.126448!4d-84.2395488!16s%2Fg%2F11jsp4n6kn!19sChIJF6GFyXKd9YgR3EeKRWGa4_0?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
"Team Roofing and Construction, LLC",4.7,(76),Roofing contractor,N/A,·(470) 517-7929,Open⋅ Closes 8 PM,N/A,"https://www.google.com/maps/place/Team+Roofing+and+Construction,+LLC/data=!4m7!3m6!1s0x88f59ff593934541:0x1eccb6ba844988f1!8m2!3d34.0962947!4d-84.2624484!16s%2Fg%2F11fsbd5bt1!19sChIJQUWTk_Wf9YgR8YhJhLq2zB4?authuser=0&hl=en&rclk=1",Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
"Go Roofing Atlanta, LLC",4.9,(122),Roofing contractor,N/A,·(770) 224-0480,Open⋅ Closes 8 PM,N/A,"https://www.google.com/maps/place/Go+Roofing+Atlanta,+LLC/data=!4m7!3m6!1s0x88f57770dd1f57dd:0x37d5e17c30c38d3c!8m2!3d34.04095!4d-84.2845831!16s%2Fg%2F11g1lgfs8s!19sChIJ3Vcf3XB39YgRPI3DMHzh1Tc?authuser=0&hl=en&rclk=1",Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Georgia Roofing and Gutters Contracting Inc,4.9,(64),Roofing contractor,N/A,·(770) 527-3624,Open⋅ Closes 9 PM,N/A,https://www.google.com/maps/place/Georgia+Roofing+and+Gutters+Contracting+Inc/data=!4m7!3m6!1s0x88f59ded0dc00001:0x7a67685d95b5965e!8m2!3d34.1282373!4d-84.2579416!16s%2Fg%2F11hbn6mvn0!19sChIJAQDADe2d9YgRXpa1lV1oZ3o?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Inspector Roofing and Restoration,5.0,(201),Roofing contractor,N/A,·(678) 287-7169,Open⋅ Closes 8 PM,N/A,https://www.google.com/maps/place/Inspector+Roofing+and+Restoration/data=!4m7!3m6!1s0x88f575bc9b0587db:0xe61fa83f1e615cea!8m2!3d34.1455365!4d-84.2481913!16s%2Fg%2F11h9gcydxt!19sChIJ24cFm7x19YgR6lxhHj-oH-Y?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Perimeter Roofing Alpharetta,4.7,(110),Roofing contractor,N/A,·(770) 501-7234,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Perimeter+Roofing+Alpharetta/data=!4m7!3m6!1s0x88f57523cc4dd54d:0x9e6444bb9aac44ae!8m2!3d34.0704429!4d-84.2742149!16s%2Fg%2F11f75qd6rj!19sChIJTdVNzCN19YgRrkSsmrtEZJ4?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Whitaker Roofing Company,4.9,(53),Roofing contractor,·6110 McFarland Station Dr Suite 1005,·(470) 570-1341,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Whitaker+Roofing+Company/data=!4m7!3m6!1s0x88f5754bb8e00cd3:0x3c18d40f2044cf5b!8m2!3d34.13396!4d-84.25284!16s%2Fg%2F11sj6rwtr0!19sChIJ0wzguEt19YgRW89EIA_UGDw?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Mr. Roofer of Alpharetta,4.7,(21),Roofing contractor,N/A,·(770) 983-6729,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Mr.+Roofer+of+Alpharetta/data=!4m7!3m6!1s0x88f575650420b619:0x795e69761090bc84!8m2!3d34.0512088!4d-84.2783248!16s%2Fg%2F1ydpv9nvq!19sChIJGbYgBGV19YgRhLyQEHZpXnk?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
United Contracting and Roofing,5.0,(216),Roofing contractor,N/A,·(770) 829-0166,Open⋅ Closes 4:30 PM,N/A,https://www.google.com/maps/place/United+Contracting+and+Roofing/data=!4m7!3m6!1s0x88f59dab0ac7f87b:0x43ca5cf95643a459!8m2!3d34.1206333!4d-84.2027473!16s%2Fg%2F11twr8q67l!19sChIJe_jHCqud9YgRWaRDVvlcykM?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
SSR Roofing,5.0,(34),Roofing contractor,N/A,·(404) 882-8500,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/SSR+Roofing/data=!4m7!3m6!1s0x88f585afcf744da7:0x835650a02bf2f843!8m2!3d34.0754416!4d-84.2959691!16s%2Fg%2F11l4pb1rdw!19sChIJp010z6-F9YgRQ_jyK6BQVoM?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Roofing Magic Atlanta,5.0,(93),Roofing contractor,·1005 Alderman Dr Suite 107,·(404) 595-3905,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Roofing+Magic+Atlanta/data=!4m7!3m6!1s0x819fd3e648637611:0x3bf3ace23967d120!8m2!3d34.0947997!4d-84.243438!16s%2Fg%2F11t9mlch77!19sChIJEXZjSObTn4ERINFnOeKs8zs?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Generation Roofing Company,5.0,(27),Roofing contractor,N/A,·(770) 733-3517,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Generation+Roofing+Company/data=!4m7!3m6!1s0x88f5a263386d0f3b:0x3126fbd65eb243ee!8m2!3d34.1084401!4d-84.2385828!16s%2Fg%2F11fx7xqwc4!19sChIJOw9tOGOi9YgR7kOyXtb7JjE?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Buckhead Roofing,5.0,(49),Roofing contractor,N/A,·(678) 932-0276,Open 24 hours,N/A,https://www.google.com/maps/place/Buckhead+Roofing/data=!4m7!3m6!1s0x824b3de45a245ab7:0x13e9e653703a3284!8m2!3d34.170438!4d-84.1023!16s%2Fg%2F11vs2d23hn!19sChIJt1okWuQ9S4IRhDI6cFPm6RM?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Erie Home,4.6,(177),Roofing contractor,N/A,·(770) 864-1142,Open 24 hours,N/A,https://www.google.com/maps/place/Erie+Home/data=!4m7!3m6!1s0x88f5a6d51e6fdf4f:0xc3dcbd2b4a0de658!8m2!3d34.1267907!4d-84.2343833!16s%2Fg%2F11cnbwbvvj!19sChIJT99vHtWm9YgRWOYNSiu93MM?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Atlanta's Best Roofing and Restoration,5.0,(85),Roofing contractor,N/A,·(770) 772-0663,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Atlanta%27s+Best+Roofing+and+Restoration/data=!4m7!3m6!1s0xa6dc79c64b62f0f9:0xeb01f7b010bd648!8m2!3d34.0916639!4d-84.1986248!16s%2Fg%2F11t7qkts45!19sChIJ-fBiS8Z53KYRSNYLAXsfsA4?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Alpharetta Mark Roofing Contractors,5.0,(3),Roofing contractor,N/A,·(470) 695-9920,Open⋅ Closes 4:30 PM,N/A,https://www.google.com/maps/place/Alpharetta+Mark+Roofing+Contractors/data=!4m7!3m6!1s0x88f59d3c71c8409b:0x8e70acf644dc11cf!8m2!3d34.1561559!4d-84.2453938!16s%2Fg%2F11vwn27r3l!19sChIJm0DIcTyd9YgRzxHcRPascI4?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Veteran's Roofing Company,4.4,(86),Roofing contractor,·5490 McGinnis Village Pl Suite 140,·(404) 407-5000,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Veteran%27s+Roofing+Company/data=!4m7!3m6!1s0x88f59fa57bf0fee5:0x2a839dadfe9762fc!8m2!3d34.0916639!4d-84.1986248!16s%2Fg%2F11r1rz4w9g!19sChIJ5f7we6Wf9YgR_GKX_q2dgyo?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
Modification Roofing,4.6,(10),Contractor,N/A,·(678) 855-7047,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Modification+Roofing/data=!4m7!3m6!1s0x88f509432102f0c3:0xf96a14e84187f031!8m2!3d34.0587808!4d-84.285914!16s%2Fg%2F11c45j909v!19sChIJw_ACIUMJ9YgRMfCHQegUavk?authuser=0&hl=en&rclk=1,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30004
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Atlanta's Best Roofing and Restoration,5.0,(85),Roofing contractor,N/A,·(770) 772-0663,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Atlanta%27s+Best+Roofing+and+Restoration/data=!4m7!3m6!1s0xa6dc79c64b62f0f9:0xeb01f7b010bd648!8m2!3d34.0916639!4d-84.1986248!16s%2Fg%2F11t7qkts45!19sChIJ-fBiS8Z53KYRSNYLAXsfsA4?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Mighty Dog Roofing,4.9,(134),Roofing contractor,N/A,·(770) 824-9212,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/Mighty+Dog+Roofing/data=!4m7!3m6!1s0x88f5754e22159b65:0xca76e84365319c5f!8m2!3d34.0895318!4d-84.2707619!16s%2Fg%2F11rcyjn44v!19sChIJZZsVIk519YgRX5wxZUPodso?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Mr. Roofer of Alpharetta,4.7,(21),Roofing contractor,N/A,·(770) 983-6729,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Mr.+Roofer+of+Alpharetta/data=!4m7!3m6!1s0x88f575650420b619:0x795e69761090bc84!8m2!3d34.0512088!4d-84.2783248!16s%2Fg%2F1ydpv9nvq!19sChIJGbYgBGV19YgRhLyQEHZpXnk?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Perimeter Roofing Alpharetta,4.7,(110),Roofing contractor,N/A,·(770) 501-7234,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Perimeter+Roofing+Alpharetta/data=!4m7!3m6!1s0x88f57523cc4dd54d:0x9e6444bb9aac44ae!8m2!3d34.0704429!4d-84.2742149!16s%2Fg%2F11f75qd6rj!19sChIJTdVNzCN19YgRrkSsmrtEZJ4?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
United Contracting and Roofing,5.0,(216),Roofing contractor,N/A,·(770) 829-0166,Open⋅ Closes 4:30 PM,N/A,https://www.google.com/maps/place/United+Contracting+and+Roofing/data=!4m7!3m6!1s0x88f59dab0ac7f87b:0x43ca5cf95643a459!8m2!3d34.1206333!4d-84.2027473!16s%2Fg%2F11twr8q67l!19sChIJe_jHCqud9YgRWaRDVvlcykM?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Veteran's Roofing Company,4.4,(86),Roofing contractor,·5490 McGinnis Village Pl Suite 140,·(404) 407-5000,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Veteran%27s+Roofing+Company/data=!4m7!3m6!1s0x88f59fa57bf0fee5:0x2a839dadfe9762fc!8m2!3d34.0916639!4d-84.1986248!16s%2Fg%2F11r1rz4w9g!19sChIJ5f7we6Wf9YgR_GKX_q2dgyo?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Roofing Magic Atlanta,5.0,(93),Roofing contractor,·1005 Alderman Dr Suite 107,·(404) 595-3905,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Roofing+Magic+Atlanta/data=!4m7!3m6!1s0x819fd3e648637611:0x3bf3ace23967d120!8m2!3d34.0947997!4d-84.243438!16s%2Fg%2F11t9mlch77!19sChIJEXZjSObTn4ERINFnOeKs8zs?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
"Georgia Roofing & Repair, Inc.",5.0,(51),Roofing contractor,·4555 Mansell Rd Suite 301,·(678) 639-7663,Open⋅ Closes 5 PM,N/A,"https://www.google.com/maps/place/Georgia+Roofing+%26+Repair,+Inc./data=!4m7!3m6!1s0x88f575da3673419f:0x70a1087eee1e35c0!8m2!3d34.0394852!4d-84.2880269!16s%2Fg%2F11h64w6fms!19sChIJn0FzNtp19YgRwDUe7n4IoXA?authuser=0&hl=en&rclk=1",Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Generation Roofing Company,5.0,(27),Roofing contractor,N/A,·(770) 733-3517,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Generation+Roofing+Company/data=!4m7!3m6!1s0x88f5a263386d0f3b:0x3126fbd65eb243ee!8m2!3d34.1084401!4d-84.2385828!16s%2Fg%2F11fx7xqwc4!19sChIJOw9tOGOi9YgR7kOyXtb7JjE?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Atlanta Metro Roofing,5.0,(134),Roofing contractor,N/A,·(770) 220-7263,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Atlanta+Metro+Roofing/data=!4m7!3m6!1s0x88f57455994bfb47:0x16fb49099840c436!8m2!3d34.0676928!4d-84.3151027!16s%2Fg%2F1hc3y0pv3!19sChIJR_tLmVV09YgRNsRAmAlJ-xY?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Bird's Eye Roofing Company,4.9,(286),Roofing contractor,·44 Milton Ave Suite #100,·(770) 744-3358,Open⋅ Closes 5:30 PM,N/A,https://www.google.com/maps/place/Bird%27s+Eye+Roofing+Company/data=!4m7!3m6!1s0x88f57547dd59409b:0x500d76a8ccec171c!8m2!3d34.0754416!4d-84.2959691!16s%2Fg%2F11g6vgbqmg!19sChIJm0BZ3Ud19YgRHBfszKh2DVA?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Emergency Roofing Solutions,4.8,(197),Roofing contractor,·2440 Old Milton Pkwy # 300,·(404) 474-4222,Open 24 hours,N/A,https://www.google.com/maps/place/Emergency+Roofing+Solutions/data=!4m7!3m6!1s0x88f5a7eee912a917:0x6b887b58b5c7b1a8!8m2!3d34.0709775!4d-84.2886684!16s%2Fg%2F11q1d0m37g!19sChIJF6kS6e6n9YgRqLHHtVh7iGs?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Roofer Nextdoor LLC,5.0,(15),Roofing contractor,N/A,·(770) 404-8454,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Roofer+Nextdoor+LLC/data=!4m7!3m6!1s0x8d09d1ea3cc0b2a7:0x1731c2af8f8b3bea!8m2!3d33.9076155!4d-84.2939884!16s%2Fg%2F11w8qjc22g!19sChIJp7LAPOrRCY0R6juLj6_CMRc?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Artech Roofing & Construction,5.0,(40),Roofing contractor,N/A,·(404) 783-4949,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Artech+Roofing+%26+Construction/data=!4m7!3m6!1s0x88f5992cf0e76799:0xd0f575cdf841a6c3!8m2!3d34.0108105!4d-84.3317265!16s%2Fg%2F1tf76c58!19sChIJmWfn8CyZ9YgRw6ZB-M119dA?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Guaranteed Roof,4.7,(74),Roofing contractor,N/A,·(470) 470-9655,Open 24 hours,N/A,https://www.google.com/maps/place/Guaranteed+Roof/data=!4m7!3m6!1s0x88f59d72c985a117:0xfde39a61458a47dc!8m2!3d34.126448!4d-84.2395488!16s%2Fg%2F11jsp4n6kn!19sChIJF6GFyXKd9YgR3EeKRWGa4_0?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
"Team Roofing and Construction, LLC",4.7,(76),Roofing contractor,N/A,·(470) 517-7929,Open⋅ Closes 8 PM,N/A,"https://www.google.com/maps/place/Team+Roofing+and+Construction,+LLC/data=!4m7!3m6!1s0x88f59ff593934541:0x1eccb6ba844988f1!8m2!3d34.0962947!4d-84.2624484!16s%2Fg%2F11fsbd5bt1!19sChIJQUWTk_Wf9YgR8YhJhLq2zB4?authuser=0&hl=en&rclk=1",Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
TruCare Restoration & Roofing,4.9,(75),Roofing contractor,·11175 Cicero Dr Suite 187,·(678) 661-2702,Open 24 hours,N/A,https://www.google.com/maps/place/TruCare+Restoration+%26+Roofing/data=!4m7!3m6!1s0x88f59ff55cc5f395:0xd388fe5d3abb852f!8m2!3d34.0510665!4d-84.278245!16s%2Fg%2F11h79l602r!19sChIJlfPFXPWf9YgRL4W7Ol3-iNM?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Erie Home,4.6,(177),Roofing contractor,N/A,·(770) 864-1142,Open 24 hours,N/A,https://www.google.com/maps/place/Erie+Home/data=!4m7!3m6!1s0x88f5a6d51e6fdf4f:0xc3dcbd2b4a0de658!8m2!3d34.1267907!4d-84.2343833!16s%2Fg%2F11cnbwbvvj!19sChIJT99vHtWm9YgRWOYNSiu93MM?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Rackley Roofing & Supply,4.9,(132),Roofing contractor,N/A,·(770) 771-8802,Open⋅ Closes 7 PM,N/A,https://www.google.com/maps/place/Rackley+Roofing+%26+Supply/data=!4m7!3m6!1s0x88f59dbc6c2d4131:0x8123ed9f6123a294!8m2!3d34.1370364!4d-84.2446211!16s%2Fg%2F11b6gcvmp1!19sChIJMUEtbLyd9YgRlKIjYZ_tI4E?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Modification Roofing,4.6,(10),Contractor,N/A,·(678) 855-7047,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Modification+Roofing/data=!4m7!3m6!1s0x88f509432102f0c3:0xf96a14e84187f031!8m2!3d34.0587808!4d-84.285914!16s%2Fg%2F11c45j909v!19sChIJw_ACIUMJ9YgRMfCHQegUavk?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
SeekOne Roofing Company,5.0,(12),Roofing contractor,N/A,·(404) 777-7335,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/SeekOne+Roofing+Company/data=!4m7!3m6!1s0x88f5757806a754ff:0x248017ec3a92cf79!8m2!3d34.0665901!4d-84.278985!16s%2Fg%2F11k460nxm2!19sChIJ_1SnBnh19YgRec-SOuwXgCQ?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
The City Roofing LLC,5.0,(12),Roofing contractor,N/A,·(701) 770-2925,Open 24 hours,N/A,https://www.google.com/maps/place/The+City+Roofing+LLC/data=!4m7!3m6!1s0x88f59f69a6d9a0f3:0x8c1a7a24ab2787c3!8m2!3d34.0680574!4d-84.2507231!16s%2Fg%2F11rlj4q7gh!19sChIJ86DZpmmf9YgRw4cnqyR6Gow?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Georgia Roofing and Gutters Contracting Inc,4.9,(64),Roofing contractor,N/A,·(770) 527-3624,Open⋅ Closes 9 PM,N/A,https://www.google.com/maps/place/Georgia+Roofing+and+Gutters+Contracting+Inc/data=!4m7!3m6!1s0x88f59ded0dc00001:0x7a67685d95b5965e!8m2!3d34.1282373!4d-84.2579416!16s%2Fg%2F11hbn6mvn0!19sChIJAQDADe2d9YgRXpa1lV1oZ3o?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
Inspector Roofing and Restoration,5.0,(201),Roofing contractor,N/A,·(678) 287-7169,Open⋅ Closes 8 PM,N/A,https://www.google.com/maps/place/Inspector+Roofing+and+Restoration/data=!4m7!3m6!1s0x88f575bc9b0587db:0xe61fa83f1e615cea!8m2!3d34.1455365!4d-84.2481913!16s%2Fg%2F11h9gcydxt!19sChIJ24cFm7x19YgR6lxhHj-oH-Y?authuser=0&hl=en&rclk=1,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30005
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30006
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30006
King Roof Renovations,4.6,(198),Roofing contractor,·1165 Northchase Pkwy SE Suite 305,·(678) 644-5941,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/King+Roof+Renovations/data=!4m7!3m6!1s0x88f511d19c6722f5:0x82a5618980ce8884!8m2!3d33.9249757!4d-84.4805065!16s%2Fg%2F11f60ydhrg!19sChIJ9SJnnNER9YgRhIjOgIlhpYI?authuser=0&hl=en&rclk=1,Roofing,30006
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30006
Mr. Roofer of Marietta,4.9,(76),Roofing contractor,N/A,·(770) 983-6514,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Mr.+Roofer+of+Marietta/data=!4m7!3m6!1s0x88f51107369dcd51:0xa4979849d94c573b!8m2!3d33.902012!4d-84.482423!16s%2Fg%2F1ptync6kv!19sChIJUc2dNgcR9YgRO1dM2UmYl6Q?authuser=0&hl=en&rclk=1,Roofing,30006
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30006
The Roof Gallery,4.7,(87),Roofing contractor,"·1395 South Marietta Pkwy SE Building 200, STE 203",·(770) 872-6543,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/The+Roof+Gallery/data=!4m7!3m6!1s0x2ecc98203a38354d:0x4ba4b1a8c5459a4f!8m2!3d33.9421687!4d-84.5135072!16s%2Fg%2F11pyyj8fyq!19sChIJTTU4OiCYzC4RT5pFxaixpEs?authuser=0&hl=en&rclk=1,Roofing,30006
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30006
Southern Roofing and Renovations,4.5,(21),Roofing contractor,N/A,·(678) 741-8927,Open⋅ Closes 5 PM,N/A,https://www.google.com/maps/place/Southern+Roofing+and+Renovations/data=!4m7!3m6!1s0x88f511eca9931bf7:0xbe190bc463aa5c68!8m2!3d33.9219935!4d-84.4869605!16s%2Fg%2F11pzfxpb8x!19sChIJ9xuTqewR9YgRaFyqY8QLGb4?authuser=0&hl=en&rclk=1,Roofing,30006
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30006
Roofing Done Wright,5.0,(428),Roofing contractor,N/A,·(678) 722-5050,Open⋅ Closes 6 PM,N/A,https://www.google.com/maps/place/Roofing+Done+Wright/data=!4m7!3m6!1s0x88f54d1b46191da3:0x17eb9d04af0c0db0!8m2!3d33.8904385!4d-84.4698483!16s%2Fg%2F11j59_8v54!19sChIJox0ZRhtN9YgRsA0MrwSd6xc?authuser=0&hl=en&rclk=1,Roofing,30006
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30006
The New Roof,5.0,(73),Roofing contractor,N/A,N/A,Open 24 hours,N/A,https://www.google.com/maps/place/The+New+Roof/data=!4m7!3m6!1s0x21a0fdd8f1307a4b:0xd13d6e3ff5ce2230!8m2!3d33.8907095!4d-84.469508!16s%2Fg%2F11rv0n_0nk!19sChIJS3ow8dj9oCERMCLO9T9uPdE?authuser=0&hl=en&rclk=1,Roofing,30006
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Roofing,30006
